SalePrice,Order,Bsmt Qual,Exter Qual,Fireplace Qu,Functional,Garage Area,Garage Qual,Gr Liv Area,HouseAge,TotalPorchSF,Kitchen Qual,Land Contour,Lot Area,Lot Frontage,Lot Shape,Mas Vnr Area,Misc Val,NeighborhoodClass,Overall Cond,Pool QC,PosFeature_Adjacent,PosFeature_Near,Railroad_Adjacent,Railroad_Near,RemodelAge,Total Bsmt SF,TotalBathrooms
119000,179,3.0,0,0.0,7,240,2.0,1251,72,0,-1,3,6900,50.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,10,0.0,1.0
129000,180,2.5,0,3.0,7,240,3.0,1633,62,226,1,3,11851,69.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,1,780.0,1.0
100000,181,2.5,0,0.0,7,315,3.0,1245,90,334,0,3,8239,61.77729415893555,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,48,176.0,1.0
105900,183,2.5,0,0.0,7,484,3.0,720,82,106,0,3,8520,60.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,7,0.0,1.0
139000,185,2.0,0,0.0,7,416,3.0,1652,95,196,0,3,10800,60.0,3,0.0,1200,1,6,0,0.0,0.0,0.0,0.0,60,686.0,3.0
240000,186,2.0,1,0.0,7,624,3.0,2268,120,108,1,3,9000,50.0,3,0.0,0,1,9,0,0.0,0.0,0.0,0.0,8,0.0,3.0
149700,188,2.5,0,0.0,7,923,3.0,1236,53,316,0,3,7407,90.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,14,600.0,2.0
125500,189,2.0,0,0.0,7,528,3.0,1363,100,168,0,3,7740,60.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,60,0.0,1.0
122500,190,2.5,0,0.0,7,560,3.0,2290,125,114,0,3,11340,60.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,60,0.0,2.0
140750,191,2.0,0,0.0,6,624,3.0,1470,88,0,0,3,10560,60.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,16,283.0,1.5
128500,192,2.5,0,0.0,7,363,3.0,1612,60,0,0,3,5830,53.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,13,788.0,1.5
209500,193,3.0,0,3.0,7,315,3.0,2068,88,60,1,2,7793,55.78947448730469,2,0.0,0,1,7,0,0.0,0.0,0.0,0.0,5,474.0,1.5
87000,194,2.5,0,0.0,7,200,2.0,765,85,176,1,3,5000,50.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,60,188.0,2.0
128000,196,2.5,0,3.0,7,576,3.0,1196,70,0,0,3,6000,50.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,60,264.0,2.0
132000,197,2.5,0,2.0,5,240,3.0,1453,68,183,1,3,6360,53.0,3,300.0,0,1,6,0,0.0,0.0,0.0,0.0,60,519.0,1.5
139900,198,2.5,0,0.0,7,312,3.0,1416,62,269,0,3,6000,50.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,60,300.0,1.5
123900,199,2.5,0,0.0,7,624,3.0,1040,74,338,0,3,6240,52.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,30,276.0,1.0
138400,200,2.5,0,3.0,7,480,3.0,1536,80,10,0,3,6240,52.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,60,448.0,2.0
109500,201,2.0,0,3.0,7,288,3.0,1068,87,128,0,3,6120,51.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,60,960.0,2.0
140000,202,2.5,0,0.0,7,480,3.0,1710,89,87,0,2,10300,50.0,2,0.0,0,1,6,0,0.0,0.0,1.0,0.0,60,0.0,2.0
149500,203,2.5,0,2.5,7,572,3.0,1962,95,524,0,3,8094,57.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,60,0.0,1.5
159900,204,2.5,1,0.0,7,0,0.0,1560,98,512,1,3,12900,60.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,1,0.0,1.5
122000,205,2.5,0,0.0,7,180,3.0,1324,90,112,0,3,3068,52.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,17,0.0,1.5
110000,206,3.0,-1,0.0,7,516,3.0,816,47,106,0,2,8472,110.0,1,0.0,0,1,5,0,0.0,0.0,0.0,1.0,47,816.0,2.0
55000,207,0.0,-1,0.0,4,0,0.0,1092,80,0,-1,3,5600,70.0,3,0.0,3500,1,5,0,0.0,0.0,0.0,0.0,60,0.0,2.0
140000,208,3.0,0,1.5,7,672,3.0,1812,110,384,1,3,7630,76.0,3,0.0,0,1,9,0,0.0,0.0,0.0,0.0,14,0.0,2.0
244400,209,2.5,0,2.5,7,349,3.0,2403,70,374,0,3,24090,88.1500015258789,3,0.0,0,2,7,0,0.0,0.0,0.0,0.0,60,0.0,2.0
173000,210,3.0,0,3.0,7,365,3.0,1675,51,132,0,3,15263,100.0,2,90.0,0,2,5,0,0.0,0.0,0.0,0.0,51,766.0,2.0
107500,211,3.0,0,0.0,4,180,2.0,1224,93,248,-4,3,10632,72.0,2,0.0,0,2,3,0,0.0,0.0,0.0,0.0,60,0.0,1.5
100000,212,2.5,-1,0.0,7,0,0.0,1392,95,168,0,3,9900,60.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,60,1026.0,2.0
95000,213,2.0,0,0.0,7,231,3.0,919,70,45,0,2,6001,65.0,2,0.0,0,1,5,0,0.0,0.0,0.0,0.0,60,368.0,1.0
114900,215,2.5,0,3.0,7,450,3.0,1680,100,200,0,3,6048,60.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,60,736.0,3.0
94000,216,2.5,0,0.0,7,0,0.0,1020,135,176,0,3,6342,54.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,14,0.0,1.0
136000,217,2.5,-1,0.0,7,0,0.0,1832,43,58,0,3,10773,72.0,3,72.0,0,1,3,0,0.0,0.0,0.0,0.0,43,704.0,4.0
136500,218,2.5,0,0.0,7,0,0.0,1768,42,0,0,3,10778,72.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,42,0.0,2.0
131500,219,2.5,0,0.0,7,504,3.0,1039,45,0,0,3,11625,75.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,45,841.0,2.5
121500,220,3.0,0,3.0,4,528,3.0,1392,53,95,0,3,11341,74.55101776123047,2,180.0,0,1,6,0,0.0,0.0,0.0,0.0,14,1302.0,2.5
125000,221,2.5,0,2.0,7,336,3.0,912,43,0,0,3,8521,70.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,43,842.0,1.0
154000,222,2.5,0,2.5,7,270,3.0,1060,42,496,1,3,8246,74.55101776123047,2,0.0,0,1,8,0,0.0,0.0,0.0,0.0,9,856.0,2.0
137900,223,2.5,0,0.0,7,416,3.0,892,44,0,1,3,7800,65.0,3,47.0,0,1,7,0,0.0,0.0,0.0,0.0,2,714.0,2.0
158000,224,2.5,0,0.0,7,299,3.0,1352,41,415,0,3,9364,80.0,3,143.0,0,1,7,0,0.0,0.0,0.0,0.0,41,371.0,1.5
137250,225,2.5,0,0.0,7,280,3.0,864,42,226,0,3,7832,65.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,42,775.0,2.0
160250,226,3.0,0,2.5,7,591,3.0,1373,32,0,0,3,7424,74.55101776123047,2,0.0,0,1,5,0,0.0,0.0,0.0,0.0,32,1319.0,2.0
163000,227,2.5,0,2.5,7,480,3.0,1440,42,230,0,3,11227,86.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,42,720.0,1.5
328000,229,4.0,1,0.0,7,533,3.0,2260,14,340,1,3,14000,80.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,13,1201.0,3.5
270000,230,3.0,1,2.5,7,690,3.0,1483,33,496,0,2,20062,88.1500015258789,2,0.0,0,2,7,0,0.0,0.0,0.0,0.0,9,1092.0,2.5
85000,231,2.0,0,0.0,7,440,3.0,756,83,80,0,3,9259,94.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,60,0.0,1.0
128000,232,3.0,0,0.0,5,436,3.0,1067,60,290,1,3,9600,60.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,15,442.0,2.0
260000,233,3.0,1,2.5,7,586,3.0,1524,31,268,1,2,23595,88.1500015258789,3,0.0,0,2,6,0,0.0,0.0,0.0,0.0,31,1258.0,2.5
230000,234,3.0,0,2.5,7,522,3.0,1981,32,440,1,2,17082,88.1500015258789,2,288.0,0,2,5,0,0.0,0.0,0.0,0.0,18,964.0,3.5
124000,235,2.5,0,3.0,7,480,3.0,1610,72,60,-1,3,18600,124.0,3,0.0,450,1,4,0,0.0,0.0,0.0,0.0,20,972.0,2.5
144500,237,2.5,0,2.5,7,467,3.0,1074,60,104,1,3,11479,65.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,23,491.0,2.0
129000,238,2.5,0,0.0,7,596,3.0,1144,54,44,0,3,9571,68.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,54,739.0,2.0
127000,239,2.5,0,2.5,7,209,2.0,1531,63,0,0,2,9350,50.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,31,192.0,1.0
128000,240,2.5,0,0.0,7,366,3.0,1172,56,240,0,3,9525,75.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,12,954.0,2.0
186000,241,3.0,0,0.0,7,460,3.0,1212,1,122,1,3,10420,83.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,1,36.0,2.0
308030,242,3.0,1,2.5,7,572,3.0,1508,1,0,1,3,17485,44.0,1,96.0,0,1,5,0,0.0,0.0,0.0,0.0,0,1346.0,2.0
114000,243,2.5,0,0.0,7,504,3.0,1298,46,144,0,3,11200,66.91011047363281,2,0.0,0,1,3,0,0.0,0.0,0.0,0.0,46,0.0,2.0
178000,245,3.0,1,2.5,7,476,3.0,1732,25,238,1,3,9206,77.0,3,336.0,0,2,5,0,0.0,0.0,0.0,0.0,25,0.0,2.5
270000,246,3.0,1,2.5,7,528,4.0,1433,23,544,1,2,11980,83.0,3,177.0,0,2,5,0,0.0,0.0,0.0,0.0,23,1433.0,2.5
218000,247,3.0,1,3.0,7,1017,3.0,1802,17,542,1,3,12361,87.0,2,85.0,0,2,7,0,0.0,0.0,0.0,0.0,17,860.0,3.0
236000,248,3.0,1,2.5,7,574,3.0,1949,17,246,1,3,9938,80.0,3,246.0,0,2,5,0,0.0,0.0,0.0,0.0,16,750.0,3.5
147000,249,3.0,0,0.0,7,564,3.0,996,18,120,1,3,9069,73.0,3,0.0,0,2,6,0,0.0,0.0,0.0,0.0,18,747.0,2.0
245350,250,3.0,1,0.0,7,776,3.0,1694,2,193,1,3,10475,64.0,2,72.0,0,2,5,0,0.0,0.0,0.0,0.0,2,0.0,2.0
206000,251,3.0,1,0.0,7,632,3.0,1208,4,166,1,3,6762,64.0,3,24.0,0,2,5,0,0.0,0.0,0.0,0.0,4,686.0,3.0
198900,252,3.0,0,0.0,7,740,3.0,1226,1,36,1,3,10402,94.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.0
187000,253,3.0,1,0.0,7,615,3.0,1222,0,54,1,3,7360,64.0,3,80.0,0,2,5,0,0.0,0.0,0.0,0.0,0,24.0,2.0
320000,254,3.0,0,2.5,7,594,3.0,3222,20,367,1,3,12376,90.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,20,1470.0,4.0
138500,255,2.0,0,0.0,7,484,3.0,1445,110,59,0,3,14235,82.0,2,0.0,0,2,8,0,0.0,0.0,0.0,0.0,17,0.0,2.0
155000,256,2.5,0,0.0,7,440,3.0,1052,39,0,0,3,8816,80.0,3,80.0,0,2,7,0,0.0,0.0,0.0,0.0,39,504.0,2.0
159000,257,3.0,0,0.0,7,580,4.0,965,14,71,0,3,11105,82.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,14,870.0,2.0
191000,258,3.0,0,2.5,7,513,3.0,1692,13,39,0,3,9337,71.33636474609375,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,12,353.0,2.5
200500,259,3.0,0,0.0,7,523,3.0,1682,12,77,1,3,8750,70.0,3,116.0,0,2,5,0,0.0,0.0,0.0,0.0,12,505.0,2.5
150000,260,3.0,1,0.0,7,308,3.0,1026,33,401,0,3,15240,38.0,2,0.0,0,2,8,0,0.0,0.0,0.0,0.0,6,886.0,2.5
161750,261,3.0,0,0.0,7,299,3.0,1392,33,36,0,3,10900,71.33636474609375,2,153.0,450,2,7,0,0.0,0.0,0.0,0.0,33,378.0,1.5
128200,262,2.5,0,0.0,7,308,3.0,894,34,365,0,3,10650,75.0,3,0.0,0,2,6,0,0.0,0.0,0.0,0.0,34,894.0,2.0
127000,263,2.5,0,0.0,7,484,3.0,876,38,0,0,3,7480,68.0,3,0.0,0,2,6,0,0.0,0.0,0.0,0.0,38,480.0,2.0
318000,264,3.0,1,3.0,7,850,3.0,1978,7,213,1,3,10389,80.0,3,320.0,0,2,5,0,0.0,0.0,0.0,0.0,7,1682.0,3.5
272000,265,3.0,1,2.5,7,670,3.0,1601,9,180,1,3,11423,71.33636474609375,3,479.0,2000,2,5,0,0.0,0.0,0.0,0.0,8,1358.0,3.0
237000,266,3.0,1,2.5,7,613,3.0,1829,7,231,1,3,9548,44.0,2,223.0,0,2,6,0,0.0,0.0,0.0,0.0,7,483.0,3.5
240000,267,3.0,1,2.5,7,621,3.0,2098,13,369,1,3,9375,75.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,13,0.0,2.5
224900,268,3.0,0,0.0,7,598,3.0,1661,12,34,1,3,12137,48.0,1,442.0,0,2,5,0,0.0,0.0,0.0,0.0,12,0.0,2.0
143750,269,3.0,1,0.0,7,420,3.0,848,7,140,1,3,4435,71.33636474609375,3,170.0,0,2,5,0,0.0,0.0,0.0,0.0,7,672.0,2.0
143000,270,3.0,1,0.0,7,420,3.0,848,6,160,1,3,4426,71.33636474609375,3,169.0,0,2,5,0,0.0,0.0,0.0,0.0,6,662.0,2.0
232000,271,3.0,1,2.5,7,502,3.0,1668,7,262,1,3,10635,48.0,1,171.0,0,2,5,0,0.0,0.0,0.0,0.0,7,1342.0,3.0
213000,272,3.0,1,0.0,7,606,3.0,1484,6,179,1,3,8400,70.0,3,109.0,0,2,5,0,0.0,0.0,0.0,0.0,5,712.0,3.0
185500,273,3.0,1,0.0,7,494,3.0,1414,6,237,1,3,8773,65.0,3,98.0,0,2,5,0,0.0,0.0,0.0,0.0,6,24.0,2.0
84900,274,0.0,0,0.0,6,240,3.0,640,65,0,0,3,8777,67.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,3,0.0,1.0
100000,276,0.0,0,0.0,7,0,0.0,1664,45,0,0,3,9825,75.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,45,0.0,2.0
144000,277,3.0,0,0.0,7,336,3.0,1196,42,425,0,2,10044,60.0,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,42,1070.0,2.0
125200,279,2.5,0,2.0,7,352,3.0,1096,35,0,0,3,6305,65.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,35,528.0,2.0
90000,281,2.5,0,0.0,7,0,0.0,960,52,0,0,1,6410,64.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,52,0.0,1.0
140000,282,3.0,0,0.0,7,440,3.0,1121,7,196,0,3,8546,80.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,6,0.0,2.0
113000,283,2.5,0,3.0,7,220,3.0,1487,65,140,0,3,8741,52.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,60,94.0,1.5
80000,284,3.0,0,0.0,7,280,3.0,924,69,0,-1,3,12180,60.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,60,348.0,2.0
144500,285,2.5,0,3.0,5,364,3.0,1526,53,194,0,3,8562,68.0,3,145.0,0,1,6,0,0.0,0.0,0.0,0.0,8,383.0,1.0
104000,286,2.5,0,3.0,7,260,3.0,1296,86,36,-1,2,4853,67.0,3,203.0,0,1,6,0,0.0,0.0,0.0,0.0,11,133.0,2.0
128000,287,3.0,0,0.0,7,216,3.0,1647,95,202,-1,2,6858,66.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,60,0.0,2.5
58500,288,2.5,0,0.0,7,200,3.0,864,96,96,0,3,8212,45.0,3,0.0,0,1,3,0,0.0,0.0,0.0,0.0,60,203.0,2.0
127000,289,2.5,0,3.0,7,308,3.0,1691,86,242,1,3,5000,50.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,60,218.0,2.0
126000,290,2.5,0,3.0,7,399,3.0,856,71,166,0,3,7890,59.068180084228516,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,60,238.0,2.0
160000,291,0.0,0,0.0,5,0,0.0,2650,43,0,0,3,7200,60.0,3,0.0,500,1,6,0,0.0,0.0,0.0,0.0,43,0.0,3.0
100000,292,2.5,0,3.0,7,0,0.0,1666,79,156,0,3,9839,51.0,3,0.0,0,1,2,0,0.0,0.0,0.0,0.0,60,0.0,2.0
169000,293,2.5,0,3.0,5,336,3.0,2447,91,430,1,3,9638,50.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,20,0.0,2.0
257500,294,3.0,1,2.5,7,312,3.0,2133,69,86,0,3,10452,78.0,2,371.0,0,2,6,0,0.0,0.0,0.0,0.0,25,678.0,2.5
215000,295,2.5,0,0.0,7,484,3.0,2177,60,0,0,3,15600,78.0,3,430.0,0,2,6,0,0.0,0.0,0.0,0.0,19,375.0,2.5
266500,296,2.5,4,3.0,7,252,3.0,2340,69,60,1,3,9042,66.0,3,0.0,2500,2,9,0,0.0,0.0,0.0,0.0,4,275.0,2.0
335000,297,3.0,1,2.5,7,567,3.0,1902,51,369,4,3,17500,100.0,3,0.0,0,2,8,0,1.0,0.0,0.0,0.0,8,1406.0,3.0
203135,298,3.0,0,0.0,7,473,3.0,1652,16,0,1,3,19645,85.0,2,44.0,0,2,6,0,0.0,0.0,0.0,0.0,3,343.0,3.5
185000,299,3.0,1,2.5,7,598,3.0,1034,21,177,1,1,3907,35.0,2,0.0,0,1,6,0,0.0,0.0,0.0,0.0,21,747.0,2.0
162500,300,3.0,1,2.5,7,531,3.0,1191,21,193,1,1,3907,35.0,2,0.0,0,1,5,0,0.0,0.0,0.0,0.0,21,76.0,2.0
289000,301,2.5,0,2.5,7,484,3.0,1801,51,215,0,3,15602,100.0,2,0.0,0,2,8,0,0.0,0.0,0.0,0.0,13,1247.0,3.0
125500,302,2.5,0,0.0,7,240,3.0,1154,88,96,1,3,5436,40.0,3,0.0,0,1,8,0,0.0,0.0,0.0,0.0,3,735.0,2.0
82000,303,2.5,0,0.0,7,200,2.0,540,69,0,0,3,8154,58.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,60,480.0,1.0
110000,304,2.5,0,0.0,7,625,3.0,1107,89,256,0,1,9140,50.0,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,35,308.0,1.0
55993,307,2.5,-1,0.0,7,504,3.0,1044,58,0,-1,2,8712,66.0,3,0.0,54,1,5,0,0.0,0.0,0.0,0.0,58,0.0,1.0
50138,308,2.5,-1,0.0,7,330,3.0,952,114,265,0,3,8712,66.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,60,0.0,1.0
246000,309,4.0,1,3.0,7,525,3.0,1646,6,336,1,1,3811,44.0,2,186.0,0,2,5,0,0.0,0.0,0.0,0.0,5,1373.0,3.5
254900,310,3.0,1,2.5,7,741,3.0,1916,12,70,1,3,11050,85.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,11,615.0,3.5
190000,311,2.5,0,2.0,7,473,3.0,1285,33,401,1,3,9620,74.0,3,0.0,80,2,7,0,0.0,0.0,0.0,0.0,33,679.0,2.5
201000,312,4.0,1,0.0,7,573,3.0,1560,7,250,1,3,9196,129.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,7,0.0,2.0
169900,313,2.5,0,0.0,7,888,3.0,1034,34,0,0,3,12328,75.14444732666016,2,335.0,0,2,5,0,0.0,0.0,0.0,0.0,34,539.0,2.0
170000,314,2.5,0,0.0,7,776,3.0,2048,34,0,0,3,12760,75.14444732666016,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,34,0.0,3.0
160000,315,2.5,0,2.5,6,572,3.0,1687,62,50,0,2,57200,81.15789794921875,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,60,687.0,2.0
220000,316,3.0,1,2.5,7,660,3.0,1346,2,148,1,3,11896,88.0,2,60.0,0,2,5,0,0.0,0.0,0.0,0.0,2,78.0,3.0
179781,317,3.0,1,0.0,7,520,3.0,1214,1,25,1,3,9803,73.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.0
174000,318,3.0,0,0.0,7,400,3.0,1444,4,100,0,3,9802,73.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,3,0.0,2.5
269500,319,4.0,1,3.0,7,680,3.0,1968,1,75,4,3,12003,92.0,3,84.0,0,2,5,0,0.0,0.0,0.0,0.0,0,0.0,2.5
214900,320,3.0,1,3.0,7,510,3.0,1894,8,40,1,3,11316,80.0,3,44.0,0,2,5,0,0.0,0.0,0.0,0.0,7,624.0,3.5
202900,321,3.0,1,0.0,7,431,3.0,1908,8,135,1,3,14191,85.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,8,0.0,2.5
378500,322,4.0,4,3.0,7,746,3.0,2018,2,220,4,1,13214,89.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,1,0.0,2.0
169000,323,2.5,0,2.5,7,528,3.0,1264,45,0,0,2,15300,85.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,33,42.0,2.0
173500,324,4.0,0,0.0,7,624,3.0,1430,6,0,1,3,10114,93.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,5,0.0,2.0
139000,325,2.5,0,0.0,7,0,0.0,1824,39,128,0,2,9400,94.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,39,0.0,3.0
166500,326,3.0,0,3.0,7,686,3.0,1344,11,328,0,3,11875,75.14444732666016,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,11,0.0,2.0
83500,327,2.5,0,0.0,7,286,3.0,1092,37,216,0,3,1974,25.606060028076172,3,0.0,0,1,5,0,0.0,0.0,0.0,0.0,37,334.0,1.5
119500,328,3.0,0,1.5,7,253,3.0,945,37,338,0,2,2394,31.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,37,915.0,2.5
85000,329,3.0,0,0.0,7,336,3.0,1112,34,182,0,3,2592,36.0,3,0.0,0,1,3,0,0.0,0.0,0.0,0.0,34,361.0,1.5
76000,330,2.5,0,0.0,7,0,0.0,1092,40,226,0,3,1476,21.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,40,176.0,1.5
75500,331,3.0,0,0.0,7,0,0.0,630,38,120,0,3,1491,21.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,38,630.0,2.0
88250,332,2.5,0,0.0,7,0,0.0,1092,40,0,0,3,1900,21.0,3,0.0,0,1,4,0,0.0,0.0,0.0,0.0,40,0.0,1.5
85500,333,2.5,0,0.0,7,286,3.0,1092,38,64,0,3,1890,21.0,3,0.0,0,1,6,0,0.0,0.0,0.0,0.0,38,294.0,1.5
130000,334,2.5,0,0.0,7,352,3.0,874,39,0,0,3,6953,50.0,3,0.0,0,2,7,0,0.0,0.0,0.0,0.0,6,469.0,1.0
157900,335,2.5,0,0.0,7,312,3.0,1188,48,300,0,3,26142,75.14444732666016,2,189.0,0,2,7,0,0.0,0.0,0.0,0.0,48,593.0,1.0
149900,336,3.0,0,0.0,7,495,3.0,833,26,431,1,3,12887,76.0,3,0.0,0,2,7,0,0.0,0.0,0.0,0.0,26,797.0,2.0
159000,337,2.5,0,0.0,7,616,3.0,2432,25,200,0,3,7700,70.0,3,0.0,600,2,2,0,0.0,0.0,0.0,0.0,24,0.0,5.0
136000,338,3.0,0,0.0,7,576,3.0,1274,19,22,0,3,10475,63.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,19,458.0,1.5
161000,339,2.5,0,0.0,7,275,3.0,1479,41,567,0,3,10544,68.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,41,476.0,2.0
285000,340,3.0,1,2.5,7,482,3.0,1803,16,415,1,3,9892,76.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,15,1625.0,4.0
231000,341,3.0,1,2.0,7,616,3.0,1797,17,474,1,3,12961,74.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,16,944.0,3.5
124500,342,2.0,0,0.0,7,502,3.0,882,53,0,0,3,13008,74.0,2,0.0,0,1,5,0,0.0,0.0,0.0,0.0,53,564.0,1.0
157000,343,2.5,0,3.0,7,528,3.0,1434,35,101,0,3,10200,85.0,3,440.0,0,1,5,0,0.0,0.0,0.0,0.0,35,844.0,3.0
345000,344,3.0,1,2.5,7,538,3.0,2704,37,380,4,3,13860,75.0,3,0.0,0,1,7,0,0.0,0.0,0.0,0.0,14,1410.0,3.5
189500,345,3.0,0,2.5,7,470,3.0,1608,12,282,0,3,10179,88.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,12,847.0,2.5
270000,346,3.0,1,3.0,7,632,3.0,2283,6,166,1,3,11792,74.20720672607422,2,188.0,0,2,5,0,0.0,0.0,0.0,0.0,6,850.0,2.5
189000,347,3.0,0,2.5,7,390,3.0,1628,13,120,0,3,8400,60.0,3,32.0,490,2,5,0,0.0,0.0,0.0,0.0,12,284.0,2.5
377500,348,4.0,4,3.0,7,758,3.0,1746,3,240,4,1,14892,42.0,2,160.0,0,2,5,0,0.0,0.0,0.0,0.0,2,1320.0,3.0
168500,349,3.0,0,2.5,7,400,3.0,1474,14,192,0,3,8530,74.20720672607422,2,22.0,700,2,5,0,0.0,0.0,0.0,0.0,13,0.0,2.5
375000,350,4.0,1,3.0,7,564,3.0,2522,5,239,1,3,7296,28.0,2,0.0,0,3,5,0,0.0,0.0,0.0,0.0,4,1965.0,3.0
278000,351,3.0,1,4.0,7,499,3.0,1659,9,271,4,3,5664,40.0,2,0.0,0,3,5,0,0.0,0.0,0.0,0.0,9,1158.0,3.0
240000,352,3.0,0,0.0,7,495,3.0,1478,11,211,0,3,7380,61.0,2,0.0,0,3,5,0,0.0,0.0,0.0,0.0,11,341.0,3.0
239500,353,3.0,1,0.0,7,528,3.0,1734,14,102,1,3,8013,57.0,2,0.0,0,3,5,0,0.0,0.0,0.0,0.0,13,741.0,3.0
177500,354,3.0,1,2.5,7,396,3.0,1382,11,256,0,3,8923,57.0,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,11,189.0,2.5
185000,355,3.0,0,2.5,7,427,3.0,1718,11,385,0,3,10141,74.0,2,40.0,0,2,5,0,0.0,0.0,0.0,0.0,11,0.0,2.5
191000,356,3.0,1,2.5,7,440,3.0,1636,11,84,0,3,7500,60.0,3,0.0,0,2,5,0,0.0,0.0,0.0,0.0,10,476.0,3.5
178000,357,3.0,1,2.5,7,380,3.0,1571,16,40,0,3,7837,59.0,2,0.0,0,2,7,0,0.0,0.0,0.0,0.0,15,0.0,2.5
185000,358,3.0,4,2.5,7,420,3.0,1470,16,295,0,3,9765,74.20720672607422,1,68.0,480,2,8,0,0.0,0.0,0.0,0.0,16,310.0,2.5
181316,359,3.0,0,2.5,7,409,3.0,1516,15,46,1,3,8803,74.20720672607422,2,0.0,0,2,5,0,0.0,0.0,0.0,0.0,14,600.0,3.5
